decade,genre,bad word,number of appearance
1930,Drama,balls,5
1930,Drama,cock,1
1930,Drama,sissy,2
1930,Drama,desire,13
1930,Drama,drunk,23
1930,Drama,babe,1
1930,Drama,kid,34
1930,Drama,tongue,7
1930,Drama,dirty,28
1930,Drama,fat,17
1930,Drama,kill,101
1930,Drama,colored,2
1930,Drama,faith,18
1930,Drama,blind,12
1930,Drama,scum,1
1930,Drama,idiot,4
1930,Drama,church,14
1930,Drama,liberal,1
1930,Drama,escort,8
1930,Drama,god,6
1930,Drama,failed,7
1930,Drama,murderer,20
1930,Drama,servant,8
1930,Drama,crime,16
1930,Drama,die,64
1930,Drama,buried,16
1930,Drama,torture,5
1930,Drama,killing,15
1930,Drama,executed,1
1930,Drama,aroused,2
1930,Drama,demon,3
1930,Drama,burn,23
1930,Drama,violence,2
1930,Drama,terror,8
1930,Drama,slaughter,3
1930,Drama,criminal,8
1930,Drama,execution,4
1930,Drama,poverty,2
1930,Drama,queer,11
1930,Drama,funeral,7
1930,Drama,drunken,7
1930,Drama,pot,7
1930,Drama,virgin,3
1930,Drama,children's,2
1930,Drama,disturbed,6
1930,Drama,fairy,3
1930,Drama,color,7
1930,Drama,whiskey,9
1930,Drama,dumb,9
1930,Drama,smack,5
1930,Drama,cigarette,7
1930,Drama,stroke,4
1930,Drama,chin,11
1930,Drama,bomb,1
1930,Drama,geezer,1
1930,Drama,firing,7
1930,Drama,disease,1
1930,Drama,damn,14
1930,Drama,assassin,1
1930,Drama,narcotic,1
1930,Drama,heroin,1
1930,Drama,drug,2
1930,Drama,joint,4
1930,Drama,hook,8
1930,Drama,gross,1
1930,Drama,dope,2
1930,Drama,reefer,1
1930,Drama,homicide,4
1930,Drama,crack,13
1930,Drama,weapon,1
1930,Drama,coloured,1
1930,Drama,slave,13
1930,Drama,beast,3
1930,Drama,radical,2
1930,Drama,jackass,1
1930,Drama,horn,3
1930,Drama,hussy,2
1930,Drama,spit,6
1930,Drama,abuse,2
1930,Drama,assassinate,2
1930,Drama,hole,7
1930,Drama,gin,3
1930,Drama,liquor,5
1930,Drama,butt,1
1930,Drama,killer,4
1930,Drama,assault,1
1930,Drama,babies,5
1930,Drama,suicide,1
1930,Drama,failure,4
1930,Drama,crimes,4
1930,Drama,sex,4
1930,Drama,hell,11
1930,Drama,dies,8
1930,Drama,whiz,1
1930,Drama,ho,2
1930,Drama,bible,1
1930,Drama,welfare,3
1930,Drama,molest,1
1930,Drama,naked,2
1930,Drama,amateur,2
1930,Drama,spank,4
1930,Drama,suck,1
1930,Drama,refugee,1
1930,Drama,muff,1
1930,Drama,screw,1
1930,Drama,tramp,3
1930,Drama,sob,1
1930,Drama,women's,2
1930,Drama,dive,1
1930,Drama,chink,1
1930,Drama,robber,1
1930,Drama,adult,2
1930,Drama,execute,2
1930,Drama,deposit,1
1930,Drama,sucker,1
1930,Drama,puss,1
1930,Drama,crash,1
1930,Drama,doom,1
1930,Drama,orgy,2
1930,Drama,swallow,1
1930,Drama,criminals,1
1930,Drama,cocktail,2
1930,Drama,fairies,1
1930,Drama,boner,1
1930,Drama,banging,1
1930,Drama,pistol,1
1930,Drama,shit,1
1930,Drama,darky,1
1930,Drama,period,1
decade,genre,bad word,number of appearance
1930,Documentary,period,1
1930,Documentary,fire,1
1930,Documentary,fight,1
1930,Documentary,lies,1
1930,Documentary,death,1
1930,Documentary,bigger,1
1930,Documentary,kill,1
1930,Documentary,blow,1
1930,Documentary,hook,1
1930,Documentary,devil,1
decade,genre,bad word,number of appearance
1930,Crime,queer,1
1930,Crime,fat,5
1930,Crime,died,5
1930,Crime,fire,9
1930,Crime,dirty,8
1930,Crime,nip,1
1930,Crime,kill,57
1930,Crime,gin,2
1930,Crime,swallow,2
1930,Crime,bigger,1
1930,Crime,slaughter,1
1930,Crime,remains,2
1930,Crime,scum,1
1930,Crime,death,8
1930,Crime,pistol,3
1930,Crime,shoot,7
1930,Crime,fear,2
1930,Crime,execution,3
1930,Crime,killed,42
1930,Crime,dead,19
1930,Crime,church,1
1930,Crime,fight,2
1930,Crime,gun,17
1930,Crime,kid,9
1930,Crime,gay,1
1930,Crime,shooting,5
1930,Crime,murder,14
1930,Crime,black,3
1930,Crime,dumb,2
1930,Crime,blow,5
1930,Crime,buried,2
1930,Crime,murderer,16
1930,Crime,enemy,1
1930,Crime,knife,4
1930,Crime,crime,4
1930,Crime,terror,1
1930,Crime,failure,2
1930,Crime,criminal,3
1930,Crime,crimes,2
1930,Crime,sex,3
1930,Crime,homicide,3
1930,Crime,killer,2
1930,Crime,color,1
1930,Crime,failed,1
1930,Crime,hell,6
1930,Crime,laid,2
1930,Crime,dies,8
1930,Crime,girls,6
1930,Crime,devil,2
1930,Crime,cigarette,2
1930,Crime,damn,7
1930,Crime,crack,1
1930,Crime,destroy,1
1930,Crime,sick,2
1930,Crime,killing,4
1930,Crime,sissy,1
1930,Crime,stroke,1
1930,Crime,joint,3
1930,Crime,desire,1
1930,Crime,drunk,1
1930,Crime,blind,4
1930,Crime,tramp,3
1930,Crime,burn,5
1930,Crime,deposit,2
1930,Crime,lies,1
1930,Crime,sucker,1
1930,Crime,die,3
1930,Crime,snatch,1
1930,Crime,pot,2
1930,Crime,god,3
1930,Crime,stupid,3
1930,Crime,smack,2
1930,Crime,escort,1
1930,Crime,hole,1
1930,Crime,funeral,1
1930,Crime,criminals,1
1930,Crime,torture,1
1930,Crime,tongue,1
1930,Crime,kills,1
1930,Crime,mad,1
1930,Crime,goddamn,1
1930,Crime,spit,1
decade,genre,bad word,number of appearance
1930,Comedy,knife,11
1930,Comedy,girls,39
1930,Comedy,gay,8
1930,Comedy,fear,12
1930,Comedy,enemy,5
1930,Comedy,sick,22
1930,Comedy,harder,2
1930,Comedy,mad,23
1930,Comedy,angry,7
1930,Comedy,killed,59
1930,Comedy,died,8
1930,Comedy,blow,16
1930,Comedy,black,20
1930,Comedy,lies,7
1930,Comedy,ass,4
1930,Comedy,bigger,8
1930,Comedy,laid,8
1930,Comedy,fire,38
1930,Comedy,nasty,13
1930,Comedy,dirty,26
1930,Comedy,fight,28
1930,Comedy,idiot,4
1930,Comedy,hillbillies,1
1930,Comedy,shooting,15
1930,Comedy,church,4
1930,Comedy,kill,67
1930,Comedy,gin,5
1930,Comedy,gun,30
1930,Comedy,dead,36
1930,Comedy,kid,22
1930,Comedy,pistol,1
1930,Comedy,murder,18
1930,Comedy,dumb,11
1930,Comedy,swallow,3
1930,Comedy,buried,5
1930,Comedy,murderer,10
1930,Comedy,fat,5
1930,Comedy,hole,7
1930,Comedy,burn,11
1930,Comedy,firing,2
1930,Comedy,sucker,9
1930,Comedy,crash,2
1930,Comedy,diddle,1
1930,Comedy,chin,7
1930,Comedy,cigarette,6
1930,Comedy,crime,10
1930,Comedy,shoot,20
1930,Comedy,boom,3
1930,Comedy,servant,5
1930,Comedy,assassin,1
1930,Comedy,narcotic,1
1930,Comedy,heroin,1
1930,Comedy,drug,3
1930,Comedy,joint,8
1930,Comedy,pot,3
1930,Comedy,hook,5
1930,Comedy,gross,1
1930,Comedy,dope,1
1930,Comedy,reefer,1
1930,Comedy,homicide,1
1930,Comedy,crack,13
1930,Comedy,failed,3
1930,Comedy,weapon,1
1930,Comedy,liquor,3
1930,Comedy,die,17
1930,Comedy,death,18
1930,Comedy,killing,12
1930,Comedy,kills,7
1930,Comedy,stupid,13
1930,Comedy,snatch,1
1930,Comedy,butt,2
1930,Comedy,drunk,14
1930,Comedy,killer,1
1930,Comedy,smack,5
1930,Comedy,balls,2
1930,Comedy,criminal,5
1930,Comedy,puss,1
1930,Comedy,booby,1
1930,Comedy,funeral,3
1930,Comedy,breast,4
1930,Comedy,color,5
1930,Comedy,stroke,2
1930,Comedy,babies,2
1930,Comedy,spit,2
1930,Comedy,suicide,2
1930,Comedy,crimes,2
1930,Comedy,desire,6
1930,Comedy,attack,6
1930,Comedy,disturbed,5
1930,Comedy,drunken,2
1930,Comedy,itch,2
1930,Comedy,bomb,1
1930,Comedy,tinkle,1
1930,Comedy,amateur,1
1930,Comedy,scum,1
1930,Comedy,failure,7
1930,Comedy,radical,1
1930,Comedy,escort,3
1930,Comedy,horn,9
1930,Comedy,destroy,5
1930,Comedy,devil,10
1930,Comedy,jade,2
1930,Comedy,sob,3
1930,Comedy,remains,2
1930,Comedy,screw,2
1930,Comedy,squaw,1
1930,Comedy,dive,2
1930,Comedy,slave,2
1930,Comedy,hell,4
1930,Comedy,tramp,1
1930,Comedy,blind,4
1930,Comedy,cocktail,2
1930,Comedy,faith,9
1930,Comedy,damn,5
1930,Comedy,nip,1
1930,Comedy,tongue,5
1930,Comedy,women's,6
1930,Comedy,demon,1
1930,Comedy,whiskey,2
1930,Comedy,sexed,1
1930,Comedy,torture,2
1930,Comedy,cum,1
1930,Comedy,conspiracy,1
1930,Comedy,nude,1
1930,Comedy,spank,1
1930,Comedy,dies,2
1930,Comedy,conservative,1
1930,Comedy,sex,4
1930,Comedy,hobo,1
1930,Comedy,queer,4
1930,Comedy,gob,1
1930,Comedy,fairy,8
1930,Comedy,chink,1
1930,Comedy,cock,3
1930,Comedy,fairies,1
1930,Comedy,peck,1
1930,Comedy,chinese,2
1930,Comedy,deposit,1
1930,Comedy,whites,1
1930,Comedy,propaganda,2
1930,Comedy,darky,1
decade,genre,bad word,number of appearance
1930,Animation,faith,2
1930,Animation,dead,5
1930,Animation,killing,2
1930,Animation,attack,1
1930,Animation,enemy,1
1930,Animation,black,3
1930,Animation,kill,6
1930,Animation,dirty,2
1930,Animation,sick,1
1930,Animation,lies,2
1930,Animation,death,1
1930,Animation,dumb,2
1930,Animation,fear,1
1930,Animation,buried,1
decade,genre,bad word,number of appearance
1930,Adventure,queer,4
1930,Adventure,fat,9
1930,Adventure,died,8
1930,Adventure,fire,10
1930,Adventure,dirty,7
1930,Adventure,nip,2
1930,Adventure,kill,29
1930,Adventure,gin,1
1930,Adventure,swallow,2
1930,Adventure,bigger,4
1930,Adventure,slaughter,2
1930,Adventure,remains,3
1930,Adventure,scum,1
1930,Adventure,death,17
1930,Adventure,pistol,2
1930,Adventure,shoot,14
1930,Adventure,fear,5
1930,Adventure,execution,3
1930,Adventure,killed,23
1930,Adventure,dead,26
1930,Adventure,fairy,1
1930,Adventure,girls,3
1930,Adventure,knife,8
1930,Adventure,whites,1
1930,Adventure,shooting,5
1930,Adventure,gun,2
1930,Adventure,nasty,2
1930,Adventure,hole,2
1930,Adventure,tongue,4
1930,Adventure,blow,9
1930,Adventure,nipple,1
1930,Adventure,killing,8
1930,Adventure,idiot,2
1930,Adventure,lies,5
1930,Adventure,children's,1
1930,Adventure,die,10
1930,Adventure,kid,4
1930,Adventure,chin,5
1930,Adventure,mad,7
1930,Adventure,drunken,4
1930,Adventure,angry,1
1930,Adventure,attack,4
1930,Adventure,devil,3
1930,Adventure,bomb,1
1930,Adventure,geezer,1
1930,Adventure,laid,2
1930,Adventure,deposit,1
1930,Adventure,disease,1
1930,Adventure,whiskey,2
1930,Adventure,escort,5
1930,Adventure,sick,9
1930,Adventure,squaw,1
1930,Adventure,fight,11
1930,Adventure,burn,7
1930,Adventure,murder,5
1930,Adventure,buried,4
1930,Adventure,spit,4
1930,Adventure,stupid,4
1930,Adventure,whiz,5
1930,Adventure,crack,2
1930,Adventure,firing,3
1930,Adventure,torture,2
1930,Adventure,faith,4
1930,Adventure,gay,1
1930,Adventure,hell,3
1930,Adventure,failed,4
1930,Adventure,hook,3
1930,Adventure,drunk,3
1930,Adventure,abuse,1
1930,Adventure,spank,1
1930,Adventure,welfare,1
1930,Adventure,aroused,1
1930,Adventure,desire,3
1930,Adventure,erect,1
1930,Adventure,itch,1
1930,Adventure,enemy,6
1930,Adventure,sissy,1
1930,Adventure,color,1
1930,Adventure,kills,1
1930,Adventure,destroy,2
1930,Adventure,black,2
1930,Adventure,doom,2
1930,Adventure,blind,2
1930,Adventure,chink,1
1930,Adventure,robber,2
1930,Adventure,adult,2
1930,Adventure,crime,4
1930,Adventure,execute,3
1930,Adventure,harder,2
1930,Adventure,servant,2
1930,Adventure,puss,1
1930,Adventure,crash,1
1930,Adventure,orgy,2
1930,Adventure,bombs,1
1930,Adventure,boner,1
1930,Adventure,slave,1
1930,Adventure,snatch,1
1930,Adventure,murderer,1
1930,Adventure,stroke,1
1930,Adventure,killer,1
decade,genre,bad word,number of appearance
1930,Action,enemy,5
1930,Action,buried,5
1930,Action,servant,2
1930,Action,black,6
1930,Action,burn,3
1930,Action,laid,3
1930,Action,girls,6
1930,Action,shoot,11
1930,Action,tongue,3
1930,Action,murder,14
1930,Action,died,8
1930,Action,die,9
1930,Action,violence,1
1930,Action,terror,4
1930,Action,killed,17
1930,Action,fight,7
1930,Action,slaughter,2
1930,Action,death,14
1930,Action,blind,2
1930,Action,desire,3
1930,Action,criminal,4
1930,Action,execution,2
1930,Action,poverty,1
1930,Action,queer,4
1930,Action,kill,26
1930,Action,kid,7
1930,Action,chin,3
1930,Action,mad,4
1930,Action,dirty,6
1930,Action,drunken,1
1930,Action,angry,1
1930,Action,attack,3
1930,Action,shooting,5
1930,Action,devil,3
1930,Action,bomb,1
1930,Action,geezer,1
1930,Action,fire,5
1930,Action,murderer,12
1930,Action,crime,5
1930,Action,failure,2
1930,Action,fear,4
1930,Action,crimes,3
1930,Action,sex,4
1930,Action,homicide,3
1930,Action,killer,3
1930,Action,color,2
1930,Action,failed,1
1930,Action,hell,3
1930,Action,dead,14
1930,Action,dies,1
1930,Action,cigarette,2
1930,Action,damn,6
1930,Action,crack,2
1930,Action,destroy,1
1930,Action,sick,8
1930,Action,killing,8
1930,Action,escort,4
1930,Action,spit,1
1930,Action,blow,6
1930,Action,stupid,5
1930,Action,whiz,1
1930,Action,firing,3
1930,Action,idiot,1
1930,Action,torture,1
1930,Action,lies,1
1930,Action,faith,3
1930,Action,sissy,1
1930,Action,stroke,2
1930,Action,joint,4
1930,Action,drunk,2
1930,Action,fat,7
1930,Action,knife,4
1930,Action,snatch,2
1930,Action,pot,2
1930,Action,god,3
1930,Action,remains,1
1930,Action,smack,1
1930,Action,hole,1
1930,Action,funeral,2
1930,Action,criminals,1
1930,Action,boner,1
1930,Action,harder,1
1930,Action,slave,1
1930,Action,robber,1
1930,Action,hook,1
1930,Action,nip,1
1930,Action,bigger,1
1930,Action,execute,1
1930,Action,tramp,1
1930,Action,coloured,1
1930,Action,breast,1
1930,Action,conspiracy,1
1930,Action,whiskey,2
1930,Action,dumb,2
1930,Action,gun,1
decade,genre,bad word,number of appearance
1940,Western,fight,24
1940,Western,fat,9
1940,Western,burn,7
1940,Western,naked,1
1940,Western,killed,27
1940,Western,fire,12
1940,Western,stupid,10
1940,Western,drunken,3
1940,Western,mad,8
1940,Western,beast,1
1940,Western,poverty,1
1940,Western,escort,4
1940,Western,death,12
1940,Western,harder,2
1940,Western,kill,56
1940,Western,devil,6
1940,Western,die,9
1940,Western,shoot,31
1940,Western,dirty,6
1940,Western,squaw,3
1940,Western,girls,21
1940,Western,killing,9
1940,Western,shooting,8
1940,Western,puss,1
1940,Western,gun,41
1940,Western,blow,13
1940,Western,suicide,1
1940,Western,drunk,4
1940,Western,liquor,4
1940,Western,bigger,5
1940,Western,blind,3
1940,Western,pot,1
1940,Western,destroy,2
1940,Western,whiskey,2
1940,Western,sucker,1
1940,Western,church,10
1940,Western,whit,1
1940,Western,spank,1
1940,Western,murder,7
1940,Western,bomb,1
1940,Western,black,11
1940,Western,violence,1
1940,Western,lies,2
1940,Western,loser,2
1940,Western,butt,3
1940,Western,bible,1
1940,Western,kid,4
1940,Western,pistol,2
1940,Western,chin,1
1940,Western,died,7
1940,Western,sick,11
1940,Western,dead,13
1940,Western,dumb,8
1940,Western,slave,2
1940,Western,terror,1
1940,Western,fear,4
1940,Western,firing,4
1940,Western,knife,2
1940,Western,buried,7
1940,Western,swallow,3
1940,Western,angry,3
1940,Western,failed,3
1940,Western,peck,2
1940,Western,colored,1
1940,Western,queer,3
1940,Western,laid,6
1940,Western,funeral,1
1940,Western,whitey,1
1940,Western,faith,2
1940,Western,period,1
1940,Western,sweetness,1
1940,Western,nip,2
1940,Western,joint,4
1940,Western,jackass,6
1940,Western,cigarette,3
1940,Western,crime,2
1940,Western,desire,2
1940,Western,spit,2
1940,Western,hole,4
1940,Western,torture,1
1940,Western,tongue,1
1940,Western,abuse,1
1940,Western,women's,1
1940,Western,damn,1
1940,Western,yankee,3
1940,Western,nasty,1
1940,Western,gay,1
decade,genre,bad word,number of appearance
1940,War,prick,3
1940,War,dead,33
1940,War,mad,9
1940,War,fight,43
1940,War,kill,41
1940,War,bigger,11
1940,War,buried,3
1940,War,death,8
1940,War,killed,24
1940,War,die,25
1940,War,dirty,13
1940,War,butt,1
1940,War,burn,6
1940,War,shoot,25
1940,War,murder,9
1940,War,execution,3
1940,War,died,4
1940,War,idiot,3
1940,War,gross,1
1940,War,desire,6
1940,War,erect,1
1940,War,attack,10
1940,War,damn,3
1940,War,enemy,36
1940,War,laid,8
1940,War,propaganda,3
1940,War,shooting,18
1940,War,killing,9
1940,War,girls,7
1940,War,sick,7
1940,War,weapon,1
1940,War,blow,23
1940,War,knife,2
1940,War,lies,3
1940,War,hell,3
1940,War,fire,22
1940,War,blind,4
1940,War,terror,3
1940,War,church,2
1940,War,boom,3
1940,War,devil,4
1940,War,destroy,3
1940,War,bomb,9
1940,War,hostage,2
1940,War,fear,2
1940,War,refugee,1
1940,War,crime,6
1940,War,stupid,6
1940,War,cigarette,1
1940,War,dies,1
1940,War,bombing,8
1940,War,failed,4
1940,War,stroke,2
1940,War,chin,5
1940,War,hook,7
1940,War,black,11
1940,War,banging,1
1940,War,torture,4
1940,War,sex,1
1940,War,women's,1
1940,War,crack,9
1940,War,kid,11
1940,War,premature,1
1940,War,gun,22
1940,War,bombers,4
1940,War,bombs,9
1940,War,hole,7
1940,War,drunk,4
1940,War,abuse,1
1940,War,joint,1
1940,War,failure,2
1940,War,fairy,1
1940,War,firing,5
1940,War,crap,1
1940,War,penetration,1
1940,War,amateur,3
1940,War,drug,1
1940,War,nasty,3
1940,War,tramp,2
1940,War,jackass,1
1940,War,harder,1
1940,War,minority,1
1940,War,cocky,1
1940,War,period,1
1940,War,screw,1
1940,War,angry,6
1940,War,kraut,1
1940,War,fat,4
1940,War,pot,4
1940,War,faith,4
1940,War,criminal,5
1940,War,deposit,1
1940,War,liberal,3
1940,War,dumb,1
1940,War,dope,1
1940,War,gay,1
1940,War,moron,1
1940,War,explosion,1
1940,War,assassination,3
1940,War,assassin,8
1940,War,pistol,2
1940,War,spit,1
1940,War,executed,5
1940,War,terrorist,1
1940,War,illegal,1
1940,War,welfare,1
1940,War,backseat,1
1940,War,escort,2
1940,War,scum,1
1940,War,remains,2
1940,War,toilet,1
1940,War,babies,1
1940,War,kills,1
1940,War,booby,2
1940,War,japanese,1
1940,War,fore,1
1940,War,babe,1
1940,War,drunken,1
1940,War,naked,1
decade,genre,bad word,number of appearance
1940,Thriller,sweetness,3
1940,Thriller,suck,1
1940,Thriller,dick,4
1940,Thriller,black,49
1940,Thriller,dead,100
1940,Thriller,drunk,29
1940,Thriller,sick,49
1940,Thriller,killed,259
1940,Thriller,kill,222
1940,Thriller,kills,8
1940,Thriller,sucker,7
1940,Thriller,kid,48
1940,Thriller,shoot,59
1940,Thriller,die,42
1940,Thriller,gun,86
1940,Thriller,shooting,26
1940,Thriller,failed,9
1940,Thriller,murder,112
1940,Thriller,killing,33
1940,Thriller,blow,45
1940,Thriller,dope,7
