decade,score,bad word,number of appearance 
1980,5,spank,3
1980,5,wank,1
1980,5,dive,1
1980,5,whacker,1
1980,5,hostage,4
1980,5,execute,2
1980,5,nip,2
1980,5,pansies,1
1980,5,crimes,5
1980,5,execution,3
1980,5,lingerie,1
1980,5,fart,3
1980,5,moron,1
1980,5,goddamned,3
1980,5,swallow,2
1980,5,hookers,5
1980,5,horny,4
1980,5,backseat,2
1980,5,bitchy,1
1980,5,pot,10
1980,5,smack,5
1980,5,transvestite,2
1980,5,uterus,4
1980,5,sperm,7
1980,5,intercourse,1
1980,5,abuse,2
1980,5,semen,1
1980,5,copulate,1
1980,5,beaver,2
1980,5,pee,8
1980,5,pistol,7
1980,5,titties,1
1980,5,queer,3
1980,5,fuc,1
1980,5,bugger,1
1980,5,jesus,3
1980,5,communist,2
1980,5,chinese,1
1980,5,american,5
1980,5,faggot,1
1980,5,reefer,1
1980,5,hijacker,1
1980,5,orgy,3
1980,5,assassinate,2
1980,5,creamy,2
1980,5,erection,1
1980,5,racist,2
1980,5,coon,4
1980,5,nigger,3
1980,5,niggers,5
1980,5,rabbi,1
1980,5,liquor,3
1980,5,shitting,3
1980,5,honky,1
1980,5,limey,1
1980,5,boobs,1
1980,5,kinky,2
1980,5,cocky,1
1980,5,hebe,2
1980,5,terror,1
1980,5,scum,2
1980,5,foreskin,1
1980,5,fuckers,1
1980,5,testicles,1
1980,5,honk,1
1980,5,penis,1
1980,5,abortion,1
1980,5,penthouse,2
1980,5,fucks,1
1980,5,demon,5
1980,5,gay,2
1980,5,ethnic,1
1980,5,chin,1
1980,5,loser,1
1980,5,lesbo,1
1980,5,heterosexual,1
1980,5,urine,1
1980,5,conspiracy,1
1980,5,incest,3
1980,5,fungus,1
1980,5,shagging,6
1980,5,nook,1
1980,5,whiskey,1
1980,5,ginzo,1
1980,5,cunt,1
1980,5,tramp,1
1980,5,homicide,1
1980,5,radicals,1
1980,5,dickhead,1
1980,5,sniper,1
1980,5,stroke,1
decade,score,bad word,number of appearance
1980,6,dead,266
1980,6,shoot,125
1980,6,killer,27
1980,6,died,91
1980,6,fire,184
1980,6,black,152
1980,6,corruption,3
1980,6,murder,76
1980,6,screw,34
1980,6,god,22
1980,6,shit,245
1980,6,transvestite,1
1980,6,hell,778
1980,6,goddamned,28
1980,6,weapon,17
1980,6,dope,14
1980,6,heroin,8
1980,6,dirty,72
1980,6,sex,66
1980,6,sick,117
1980,6,killed,334
1980,6,toilet,20
1980,6,killing,80
1980,6,kill,604
1980,6,criminal,26
1980,6,swallow,23
1980,6,crime,43
1980,6,destroy,66
1980,6,explosion,2
1980,6,kid,179
1980,6,enemy,38
1980,6,drug,59
1980,6,mad,62
1980,6,homicide,4
1980,6,fight,181
1980,6,mexican,2
1980,6,kills,24
1980,6,bible,2
1980,6,bullshit,41
1980,6,piss,45
1980,6,pissed,36
1980,6,attack,58
1980,6,scum,15
1980,6,gun,107
1980,6,goddamn,242
1980,6,bitch,100
1980,6,failed,16
1980,6,fucking,364
1980,6,girls,145
1980,6,vagina,2
1980,6,shag,2
1980,6,cigarette,18
1980,6,amateur,11
1980,6,sexual,30
1980,6,tongue,19
1980,6,conservative,4
1980,6,women's,5
1980,6,refugee,2
1980,6,damn,339
1980,6,fucks,12
1980,6,bigger,48
1980,6,shooting,43
1980,6,fucked,43
1980,6,balls,46
1980,6,lies,34
1980,6,blow,123
1980,6,racist,1
1980,6,ass,211
1980,6,fuck,291
1980,6,burn,59
1980,6,assholes,22
1980,6,fart,13
1980,6,babies,13
1980,6,desire,30
1980,6,dumb,62
1980,6,drunk,46
1980,6,devil,35
1980,6,vaginal,1
1980,6,disease,12
1980,6,funeral,12
1980,6,stroke,5
1980,6,beast,15
1980,6,suicide,11
1980,6,angry,34
1980,6,raped,13
1980,6,rape,12
1980,6,horn,12
1980,6,death,132
1980,6,die,122
1980,6,puke,5
1980,6,knife,42
1980,6,nasty,22
1980,6,blind,55
1980,6,fear,43
1980,6,suck,9
1980,6,faith,25
1980,6,stupid,107
1980,6,whore,12
1980,6,bitches,6
1980,6,naked,20
1980,6,hole,42
1980,6,murderer,4
1980,6,dildo,2
1980,6,boobs,1
1980,6,sexy,9
1980,6,adult,4
1980,6,idiot,19
1980,6,butt,41
1980,6,fat,82
1980,6,violence,12
1980,6,color,32
1980,6,joint,19
1980,6,bombs,13
1980,6,torture,19
1980,6,bombing,4
1980,6,crack,26
1980,6,whiskey,33
1980,6,sperm,1
1980,6,deposit,11
1980,6,asshole,34
1980,6,honk,1
1980,6,shitter,2
1980,6,sexually,6
1980,6,terror,6
1980,6,failure,16
1980,6,pot,17
1980,6,harder,18
1980,6,welfare,10
1980,6,laid,48
1980,6,fairy,14
1980,6,execute,8
1980,6,faggot,6
1980,6,abuse,6
1980,6,crappy,3
1980,6,disturbed,6
1980,6,lowlife,1
1980,6,roach,1
1980,6,buried,56
1980,6,tits,14
1980,6,breast,4
1980,6,tit,6
1980,6,ethnic,3
1980,6,hooker,4
1980,6,crash,18
1980,6,bomb,22
1980,6,sucker,17
1980,6,premature,6
1980,6,slave,6
1980,6,crotch,2
1980,6,homo,1
1980,6,cum,4
1980,6,dick,17
1980,6,shithead,2
1980,6,prostitute,5
1980,6,horny,7
1980,6,spit,29
1980,6,fuckers,6
1980,6,hook,31
1980,6,cemetery,3
1980,6,asses,14
1980,6,sissy,3
1980,6,ho,8
1980,6,illegal,18
1980,6,hookers,1
1980,6,oral,6
1980,6,cocaine,7
1980,6,motherfucker,15
1980,6,cunt,1
1980,6,period,14
1980,6,gross,2
1980,6,whit,1
1980,6,feces,1
1980,6,escort,20
1980,6,church,36
1980,6,virgin,9
1980,6,itch,7
1980,6,pee,7
1980,6,snot,2
1980,6,pistol,5
1980,6,demon,2
1980,6,children's,12
1980,6,crap,23
1980,6,assault,8
1980,6,catholic,3
1980,6,criminals,6
1980,6,snatch,3
1980,6,crimes,6
1980,6,colored,36
1980,6,nigger,17
1980,6,dies,18
1980,6,nook,1
1980,6,sweetness,3
1980,6,banging,3
1980,6,slime,4
1980,6,conspiracy,3
1980,6,meth,1
1980,6,gook,4
1980,6,racial,1
1980,6,prick,9
1980,6,shits,4
1980,6,dike,1
1980,6,remains,18
1980,6,pissing,7
1980,6,reject,5
1980,6,drunken,4
1980,6,slut,2
1980,6,babe,11
1980,6,wank,1
1980,6,headlights,2
1980,6,pecker,8
1980,6,penis,7
1980,6,hostage,4
1980,6,negro,2
1980,6,bugger,2
1980,6,marijuana,2
1980,6,doom,1
1980,6,fucker,8
1980,6,cocktail,6
1980,6,chin,5
1980,6,propaganda,5
1980,6,vibrator,1
1980,6,homosexual,1
1980,6,orgy,1
1980,6,shitting,3
1980,6,poverty,7
1980,6,assassin,3
1980,6,pornography,1
1980,6,slaughter,2
1980,6,fetish,1
1980,6,rabbi,4
1980,6,niggers,10
1980,6,turd,5
1980,6,slant,1
1980,6,sniper,4
1980,6,assassination,4
1980,6,nip,2
1980,6,buggered,3
1980,6,shithouse,3
1980,6,porno,2
1980,6,retarded,3
1980,6,honky,4
1980,6,scag,2
1980,6,liquor,13
1980,6,pimp,8
1980,6,panties,3
1980,6,intercourse,3
1980,6,heterosexual,1
1980,6,cock,3
1980,6,aroused,1
1980,6,erect,2
1980,6,executed,2
1980,6,execution,3
1980,6,jackass,1
1980,6,testicles,4
1980,6,gob,1
1980,6,queer,4
1980,6,loser,6
1980,6,gin,8
1980,6,doo-doo,4
1980,6,fu,2
1980,6,cancer,7
1980,6,nigger's,1
1980,6,excrement,1
1980,6,testicle,2
1980,6,fag,3
1980,6,firing,3
1980,6,penthouse,1
1980,6,herpes,2
1980,6,blackout,3
1980,6,weenie,2
1980,6,boom,2
1980,6,german,1
1980,6,spank,2
1980,6,cornhole,1
1980,6,nuke,2
1980,6,terrorist,6
1980,6,blacks,5
1980,6,dive,11
1980,6,pussy,10
1980,6,gangbang,1
1980,6,moron,1
1980,6,butt-fuck,3
1980,6,erection,2
1980,6,kinky,1
1980,6,gay,2
1980,6,lesbian,1
1980,6,dyke,1
1980,6,booby,3
1980,6,nipple,2
1980,6,smack,4
1980,6,lynch,2
1980,6,motherfucking,13
1980,6,radical,4
1980,6,fungus,3
1980,6,cocksucking,2
1980,6,cocky,2
1980,6,stringer,1
1980,6,shitfaced,1
1980,6,japanese,9
1980,6,american,7
1980,6,whiz,2
1980,6,gringo,1
1980,6,goy,1
1980,6,titty,1
1980,6,liberal,3
1980,6,flasher,1
1980,6,communist,3
1980,6,arse,4
1980,6,poo,2
1980,6,skanky,1
1980,6,wuss,1
1980,6,schlong,1
1980,6,geezer,1
1980,6,syphilis,1
1980,6,bra,7
1980,6,abortion,2
1980,6,nookie,1
1980,6,redneck,2
1980,6,spic,1
1980,6,dickhead,1
1980,6,muff,1
1980,6,horseshit,2
1980,6,enema,1
1980,6,beaver,2
1980,6,fraud,1
1980,6,ejaculation,1
1980,6,pros,2
1980,6,whop,1
1980,6,fondle,1
1980,6,ribbed,1
1980,6,greaseball,1
1980,6,rapist,1
1980,6,whorehouse,2
1980,6,damnation,1
1980,6,bombers,2
1980,6,nymph,1
1980,6,bitching,1
1980,6,bi-sexual,1
1980,6,lingerie,1
1980,6,slutty,1
1980,6,scrotum,2
1980,6,sexpot,1
1980,6,wop,1
1980,6,vomit,2
1980,6,coloured,2
1980,6,poontang,1
1980,6,commie,1
1980,6,pussies,1
1980,6,addict,2
1980,6,mafia,1
1980,6,penetration,1
1980,6,nude,3
1980,6,spunky,1
1980,6,pisser,1
1980,6,shagging,1
1980,6,taboo,1
1980,6,hustler,1
1980,6,foursome,1
1980,6,twat,1
1980,6,crabs,1
1980,6,dipshit,1
decade,score,bad word,number of appearance
1980,7,damn,133
1980,7,hell,316
1980,7,crack,13
1980,7,dirty,38
1980,7,shooting,24
1980,7,toilet,10
1980,7,laid,27
1980,7,kill,296
1980,7,butt,14
1980,7,hole,25
1980,7,ass,88
1980,7,stupid,84
1980,7,fat,28
1980,7,sick,58
1980,7,dead,110
1980,7,funeral,9
1980,7,die,68
1980,7,fucked,50
1980,7,fucking,208
1980,7,killing,39
1980,7,naked,22
1980,7,angry,30
1980,7,killed,170
1980,7,shoot,89
1980,7,fart,2
1980,7,bomb,16
1980,7,death,68
1980,7,mad,30
1980,7,shit,135
1980,7,servant,2
1980,7,idiot,15
1980,7,slave,9
1980,7,piss,9
1980,7,pot,7
1980,7,fire,86
1980,7,god,6
1980,7,dive,16
1980,7,fear,33
1980,7,sex,34
1980,7,penetration,3
1980,7,hooker,2
1980,7,disease,11
1980,7,children's,10
1980,7,vomit,3
1980,7,kills,6
1980,7,died,62
1980,7,faith,13
1980,7,crimes,8
1980,7,criminal,12
1980,7,crime,18
1980,7,black,68
1980,7,suicide,28
1980,7,blind,11
1980,7,church,14
1980,7,cocktail,2
1980,7,screw,21
1980,7,abuse,5
1980,7,gun,67
1980,7,color,19
1980,7,babies,9
1980,7,spit,15
1980,7,blow,54
1980,7,gay,9
1980,7,liquor,8
1980,7,goddamn,151
1980,7,bitch,46
1980,7,sexy,11
1980,7,fairy,7
1980,7,fuck,189
1980,7,attack,34
1980,7,fight,102
1980,7,crash,10
1980,7,failure,3
1980,7,murder,25
1980,7,pissing,3
1980,7,booty,3
1980,7,booby,9
1980,7,balls,8
1980,7,smack,6
1980,7,drug,13
1980,7,roach,1
1980,7,hostage,6
1980,7,bullshit,18
1980,7,buried,29
1980,7,deposit,3
1980,7,puke,7
1980,7,pissed,17
1980,7,gross,7
1980,7,girls,37
1980,7,slime,3
1980,7,cigarette,8
1980,7,burn,27
1980,7,bigger,21
1980,7,asshole,7
1980,7,bitches,3
1980,7,shag,2
1980,7,escort,4
1980,7,weapon,7
1980,7,dumb,29
1980,7,assholes,7
1980,7,firing,16
1980,7,raped,6
1980,7,torture,5
1980,7,rape,6
1980,7,liberal,3
1980,7,remains,12
1980,7,terrorist,11
1980,7,scum,3
1980,7,period,8
1980,7,suck,19
1980,7,illegal,10
1980,7,dies,8
1980,7,women's,2
1980,7,assault,8
1980,7,sexual,14
1980,7,assassinate,4
1980,7,poverty,5
1980,7,retarded,3
1980,7,violence,10
1980,7,minority,8
1980,7,joint,10
1980,7,penthouse,2
1980,7,panties,2
1980,7,enemy,13
1980,7,knife,8
1980,7,desire,13
1980,7,doom,1
1980,7,blackout,2
1980,7,cancer,6
1980,7,cock,4
1980,7,skank,4
1980,7,niggers,11
1980,7,drunk,10
1980,7,kid,65
1980,7,lies,20
1980,7,goddamned,13
1980,7,hook,9
1980,7,harder,13
1980,7,smut,2
1980,7,nip,1
1980,7,crap,11
1980,7,kinky,1
1980,7,pornography,4
1980,7,uterus,1
1980,7,shits,3
1980,7,excrement,1
1980,7,tongue,15
1980,7,conspiracy,3
1980,7,corruption,2
1980,7,failed,9
1980,7,nude,3
1980,7,nasty,10
1980,7,porno,3
1980,7,itch,4
1980,7,pistol,11
1980,7,sweetness,2
1980,7,adult,5
1980,7,doo-doo,1
1980,7,motherfucker,14
1980,7,motherfucking,17
1980,7,nigger,8
1980,7,homo,2
1980,7,fag,1
1980,7,snot,1
1980,7,shitting,5
1980,7,dick,22
1980,7,pee,1
1980,7,titties,1
1980,7,pussy,23
1980,7,nigger's,2
1980,7,lotion,2
1980,7,fucks,2
1980,7,destroy,26
1980,7,devil,5
1980,7,penis,1
1980,7,reject,3
1980,7,hobo,2
1980,7,banging,3
1980,7,queer,3
1980,7,criminals,2
1980,7,jade,1
1980,7,urinate,2
1980,7,bombing,5
1980,7,sexually,3
1980,7,bi,1
1980,7,spank,2
1980,7,creamy,2
1980,7,titty,1
1980,7,horny,5
1980,7,schlong,2
1980,7,explosion,4
1980,7,asses,3
1980,7,heroin,3
1980,7,cocaine,1
1980,7,whore,7
1980,7,execute,2
1980,7,gin,2
1980,7,hussy,1
1980,7,drunken,2
1980,7,horn,4
1980,7,taboo,1
1980,7,disturbed,5
1980,7,fungus,3
1980,7,addict,2
1980,7,dope,10
1980,7,porn,1
1980,7,radical,4
1980,7,fucker,2
1980,7,greaseball,1
1980,7,bitching,1
1980,7,killer,6
1980,7,cocky,2
1980,7,wop,1
1980,7,geezer,1
1980,7,lowlife,1
1980,7,lesbian,1
1980,7,urine,1
1980,7,shitfaced,2
1980,7,homosexual,3
1980,7,moron,2
1980,7,retard,1
1980,7,executed,5
1980,7,hijacking,1
1980,7,peepshow,1
1980,7,fore,2
1980,7,communist,2
1980,7,racial,5
1980,7,amateur,2
1980,7,swallow,3
1980,7,crapper,1
1980,7,prostitute,1
1980,7,boob,1
1980,7,addicts,1
1980,7,snatch,1
1980,7,shithead,1
1980,7,nuke,1
1980,7,colored,12
1980,7,tits,2
1980,7,premature,1
1980,7,whiz,1
1980,7,refugee,1
1980,7,bugger,1
1980,7,backseat,2
1980,7,beaver,1
1980,7,breast,1
1980,7,bombs,1
1980,7,conservative,1
1980,7,beast,3
1980,7,murderer,3
1980,7,commie,2
1980,7,boom,1
1980,7,marijuana,1
1980,7,blacks,1
1980,7,robber,1
1980,7,terror,3
1980,7,barf,1
1980,7,radicals,3
1980,7,propaganda,1
1980,7,negro,4
1980,7,sucker,3
1980,7,looser,1
1980,7,stroke,1
1980,7,racist,1
1980,7,shithouse,1
1980,7,chin,1
1980,7,cemetery,1
1980,7,whiskey,1
1980,7,squaw,3
1980,7,honky,7
1980,7,lynch,1
1980,7,headlights,1
1980,7,welfare,1
1980,7,honk,1
1980,7,whites,1
1980,7,cocksucker,1
1980,7,crabs,2
1980,7,gook,5
1980,7,zipperhead,1
1980,7,poon,1
1980,7,sniper,2
1980,7,prick,1
1980,7,assassin,3
1980,7,bible,1
1980,7,demon,1
1980,7,virgin,1
1980,7,blowjob,1
1980,7,execution,1
1980,7,anal,1
1980,7,babe,2
decade,score,bad word,number of appearance
1980,8,criminal,2
1980,8,assassin,1
1980,8,fuck,59
1980,8,fucking,75
1980,8,shitting,1
1980,8,kill,27
1980,8,fucked,9
1980,8,dead,7
1980,8,killed,16
1980,8,hell,21
1980,8,assassinate,1
1980,8,fat,1
1980,8,attack,4
1980,8,crime,2
1980,8,refugee,1
1980,8,pussy,4
1980,8,suck,2
1980,8,tongue,1
1980,8,girls,4
1980,8,kid,18
1980,8,gun,4
1980,8,destroy,8
1980,8,death,5
1980,8,pussycat,1
1980,8,shit,9
1980,8,assault,2
1980,8,escort,2
1980,8,balls,3
1980,8,greaseball,1
1980,8,laid,4
1980,8,spic,2
1980,8,prick,1
1980,8,asshole,3
1980,8,toilet,3
1980,8,mad,2
1980,8,shoot,4
1980,8,harder,1
1980,8,blow,6
1980,8,violence,4
1980,8,dike,1
1980,8,hole,2
1980,8,blind,4
1980,8,conspiracy,1
1980,8,drug,3
1980,8,black,3
1980,8,stupid,4
1980,8,ass,11
1980,8,cocksucker,1
1980,8,pissed,2
1980,8,dumb,2
1980,8,fucker,2
1980,8,failed,1
1980,8,fire,10
1980,8,enemy,1
1980,8,dirty,5
1980,8,die,2
1980,8,failure,1
1980,8,fight,2
1980,8,lies,2
1980,8,beast,2
1980,8,bombing,1
1980,8,jugs,1
1980,8,loser,1
1980,8,goddamn,10
1980,8,goddamned,3
1980,8,sperm,1
1980,8,buried,1
1980,8,burn,2
1980,8,fear,1
1980,8,rabbi,1
1980,8,cemetery,1
1980,8,drunk,3
1980,8,poop,1
1980,8,damn,8
1980,8,goyim,1
1980,8,died,5
1980,8,pansy,2
1980,8,joint,1
1980,8,screw,2
1980,8,cock,1
1980,8,cunt,1
1980,8,explosion,1
1980,8,illegal,1
1980,8,fart,1
1980,8,cancer,1
1980,8,piss,1
1980,8,liquor,2
1980,8,diseases,1
1980,8,babies,1
1980,8,crack,1
1980,8,shooting,1
1980,8,nasty,2
1980,8,devil,1
1980,8,swallow,2
1980,8,ho,2
1980,8,boom,1
1980,8,knife,1
1980,8,latin,1
1980,8,gross,1
1980,8,crimes,1
1980,8,sick,1
1980,8,sexy,1
1980,8,bitch,2
1980,8,panties,1
1980,8,rape,1
1980,8,killing,1
1980,8,whore,1
1980,8,angry,4
1980,8,pissing,1
1980,8,terrorist,1
1980,8,hook,3
1980,8,sucker,1
1980,8,bomb,1
1980,8,bigger,2
1980,8,colored,1
1980,8,reefer,1
1980,8,assholes,1
decade,score,bad word,number of appearance
1990,0,gin,2
1990,0,died,9
1990,0,fear,4
1990,0,kill,9
1990,0,girls,3
1990,0,loser,1
1990,0,fat,1
1990,0,mad,4
1990,0,funeral,1
1990,0,fight,6
1990,0,hole,1
1990,0,buried,1
1990,0,spit,1
1990,0,stupid,1
1990,0,angry,1
1990,0,bugger,1
1990,0,damn,5
1990,0,hell,4
1990,0,murder,12
1990,0,death,15
1990,0,killed,6
1990,0,criminal,1
1990,0,abortion,4
1990,0,crime,8
1990,0,kills,1
1990,0,drunk,1
1990,0,bigger,1
1990,0,dead,4
1990,0,kid,4
1990,0,color,1
1990,0,assault,1
1990,0,crash,1
1990,0,suicide,1
1990,0,ass,1
1990,0,desire,1
1990,0,dirty,2
1990,0,naked,3
1990,0,butt,3
1990,0,sick,4
1990,0,screw,4
1990,0,diddle,1
1990,0,fart,3
1990,0,drug,6
1990,0,cock,3
1990,0,masturbating,1
1990,0,shit,1
1990,0,whore,1
1990,0,bitch,2
1990,0,fairy,3
1990,0,idiot,1
1990,0,tongue,1
1990,0,pussies,1
1990,0,shitting,1
1990,0,killing,2
1990,0,devil,1
1990,0,asshole,1
1990,0,balls,2
1990,0,blow,1
1990,0,remains,2
1990,0,bomb,6
1990,0,black,2
1990,0,gun,3
1990,0,god,1
1990,0,enemy,8
1990,0,fire,2
1990,0,poverty,4
1990,0,destroy,3
1990,0,lies,2
1990,0,attack,2
1990,0,failed,1
1990,0,die,2
1990,0,bombing,2
1990,0,cancer,1
1990,0,faith,2
1990,0,terrorist,2
1990,0,bombs,1
1990,0,period,1
1990,0,laid,1
1990,0,raped,1
decade,score,bad word,number of appearance
1990,2,lies,1
1990,2,church,1
1990,2,fire,4
1990,2,dead,2
1990,2,laid,1
1990,2,fairy,2
decade,score,bad word,number of appearance
1990,3,sick,7
1990,3,kill,8
1990,3,shit,4
1990,3,burn,3
1990,3,illegal,1
1990,3,nasty,1
1990,3,screw,1
1990,3,slime,1
1990,3,pissed,1
1990,3,laid,3
1990,3,fucking,3
1990,3,fuck,8
1990,3,damn,16
1990,3,color,1
1990,3,piss,2
1990,3,hook,1
1990,3,fat,5
1990,3,angry,1
1990,3,suicide,3
1990,3,girls,3
1990,3,sexual,2
1990,3,motherfucker,1
1990,3,lies,1
1990,3,fire,5
1990,3,hell,13
1990,3,boom,1
1990,3,bigger,2
1990,3,nip,1
1990,3,fairy,3
1990,3,women's,2
1990,3,stupid,3
1990,3,killed,4
1990,3,crack,2
1990,3,death,1
1990,3,fucked,4
1990,3,killing,2
1990,3,attack,1
1990,3,kills,1
1990,3,shag,2
1990,3,god,1
1990,3,crap,1
1990,3,loser,1
1990,3,dumb,1
1990,3,welfare,1
1990,3,black,2
1990,3,fight,4
1990,3,shoot,10
1990,3,devil,2
1990,3,naked,5
1990,3,chin,1
1990,3,blow,1
1990,3,dead,4
1990,3,scum,1
1990,3,sex,7
1990,3,corruption,2
1990,3,goddamn,5
1990,3,jackass,1
1990,3,bitches,1
1990,3,fear,2
1990,3,mad,3
1990,3,sexy,6
1990,3,murder,1
1990,3,bible,1
1990,3,gun,1
1990,3,raped,1
1990,3,kid,3
1990,3,buried,1
1990,3,suck,1
1990,3,pot,1
1990,3,crime,3
1990,3,crimes,1
1990,3,drunken,1
1990,3,butt,1
1990,3,torture,1
1990,3,conspiracy,1
1990,3,criminals,1
1990,3,hole,2
1990,3,semen,1
1990,3,disturbed,1
1990,3,drug,2
1990,3,uterus,1
1990,3,sperm,3
1990,3,pee,1
1990,3,gross,1
1990,3,idiot,1
1990,3,beast,2
1990,3,shooting,1
decade,score,bad word,number of appearance
1990,4,burn,9
1990,4,boom,2
1990,4,damn,38
1990,4,booty,8
1990,4,sexual,8
1990,4,destroy,7
1990,4,hell,88
1990,4,dick,2
1990,4,piss,6
1990,4,attack,11
1990,4,fucking,34
1990,4,goddamn,58
1990,4,stupid,15
1990,4,blow,11
1990,4,killed,35
1990,4,crap,6
1990,4,shit,16
1990,4,dead,21
1990,4,fuck,39
1990,4,laid,1
1990,4,kill,77
1990,4,cocktail,2
1990,4,banging,1
1990,4,killer,5
1990,4,ass,39
1990,4,rape,3
1990,4,disease,4
1990,4,crash,2
1990,4,die,24
1990,4,killing,21
1990,4,butt,12
1990,4,foursome,1
1990,4,mad,9
1990,4,bitch,8
1990,4,sick,15
1990,4,cocky,1
1990,4,fear,8
1990,4,screw,3
1990,4,fire,17
1990,4,pissed,5
1990,4,fucked,7
1990,4,fat,21
1990,4,stroke,3
1990,4,panties,1
1990,4,drunk,9
1990,4,death,12
1990,4,asshole,2
1990,4,kinky,3
1990,4,nasty,2
1990,4,sex,23
1990,4,naked,4
1990,4,moron,2
1990,4,boobs,1
1990,4,herpes,1
1990,4,lesbian,1
1990,4,sexy,3
1990,4,lingerie,2
1990,4,black,14
1990,4,spit,3
1990,4,pubic,3
1990,4,masturbate,5
1990,4,pee,3
1990,4,spank,2
1990,4,clitoris,2
1990,4,orgasm,5
1990,4,toilet,4
1990,4,oral,2
1990,4,rapist,4
1990,4,raped,1
1990,4,girls,18
1990,4,dirty,4
1990,4,horny,1
1990,4,breast,1
1990,4,gay,3
1990,4,desire,4
1990,4,god,1
1990,4,fairy,1
1990,4,period,1
1990,4,shoot,11
1990,4,gun,17
1990,4,hooker,1
1990,4,murder,4
1990,4,dies,1
1990,4,died,11
1990,4,suicide,1
1990,4,adult,1
1990,4,kid,12
1990,4,suck,5
1990,4,horn,1
1990,4,cigarette,4
1990,4,violence,1
1990,4,whore,13
1990,4,funeral,3
1990,4,lies,3
1990,4,tramp,1
1990,4,liquor,1
1990,4,shooting,2
1990,4,hook,5
1990,4,erect,1
1990,4,bomb,4
1990,4,joint,1
1990,4,boner,2
1990,4,buried,4
1990,4,crimes,2
1990,4,angry,3
1990,4,penis,2
1990,4,weenie,1
1990,4,bigger,9
1990,4,teat,1
1990,4,slimebucket,1
1990,4,heterosexual,2
1990,4,blind,2
1990,4,firing,4
1990,4,fart,1
1990,4,lynch,1
1990,4,asses,3
1990,4,dumb,5
1990,4,drug,2
1990,4,illegal,1
1990,4,fraud,1
1990,4,corruption,1
1990,4,assassin,1
1990,4,peck,1
1990,4,fight,6
1990,4,devil,1
1990,4,hijack,1
1990,4,welfare,2
1990,4,kills,2
1990,4,american,2
1990,4,pecker,1
1990,4,nigger,1
1990,4,color,1
1990,4,sucker,3
1990,4,bullshit,4
1990,4,niggers,2
1990,4,gross,1
1990,4,children's,1
1990,4,nigga,2
1990,4,doo-doo,1
1990,4,dope,1
1990,4,rump,1
1990,4,faith,1
1990,4,pimp,1
1990,4,testicles,1
1990,4,nookie,1
1990,4,crack,1
1990,4,diseases,1
1990,4,itch,2
1990,4,slave,2
1990,4,church,3
1990,4,swallow,1
1990,4,sniper,1
1990,4,sperm,1
1990,4,tongue,1
1990,4,assholes,1
1990,4,homosexual,1
1990,4,italiano,1
1990,4,prostitute,1
1990,4,torture,3
1990,4,virgin,2
1990,4,remains,2
1990,4,cancer,1
1990,4,conspiracy,1
1990,4,communist,1
1990,4,terrorist,1
1990,4,hole,2
1990,4,bombers,1
1990,4,enemy,2
1990,4,chin,2
1990,4,abuse,3
1990,4,sexually,1
1990,4,ejaculation,1
1990,4,harder,2
1990,4,sniggers,2
1990,4,dive,1
1990,4,enema,1
1990,4,fucker,1
1990,4,bitches,1
1990,4,pissing,1
1990,4,smack,1
1990,4,threesome,1
1990,4,slaughter,1
1990,4,failed,1
1990,4,babies,1
decade,score,bad word,number of appearance
1990,5,dirty,35
1990,5,ass,125
1990,5,fat,48
1990,5,hole,20
1990,5,stupid,98
1990,5,hell,473
1990,5,drug,43
1990,5,crack,13
1990,5,kid,132
1990,5,roach,6
1990,5,black,104
1990,5,crime,19
1990,5,sex,47
1990,5,piss,19
1990,5,sexy,18
1990,5,screw,24
1990,5,dope,2
1990,5,remains,9
1990,5,death,86
1990,5,toilet,12
1990,5,kill,377
1990,5,fucking,289
1990,5,sick,62
1990,5,goddamn,144
1990,5,shooting,24
1990,5,damn,205
1990,5,girls,82
1990,5,died,75
1990,5,puke,3
1990,5,killer,17
1990,5,crash,10
1990,5,enemy,14
1990,5,bigger,37
1990,5,fire,74
1990,5,mad,42
1990,5,dead,153
1990,5,virgin,8
1990,5,moron,2
1990,5,hijack,3
1990,5,shitted,1
1990,5,angry,13
1990,5,blow,100
1990,5,tit,2
1990,5,destroy,32
1990,5,tongue,11
1990,5,faith,4
1990,5,spit,18
1990,5,firing,8
1990,5,die,81
1990,5,god,17
1990,5,devil,15
1990,5,horn,10
1990,5,adult,12
1990,5,hook,31
1990,5,bombs,7
1990,5,beast,7
1990,5,shoot,116
1990,5,church,26
1990,5,stroke,5
1990,5,desire,16
1990,5,sexual,16
1990,5,laid,22
1990,5,fear,21
1990,5,women's,6
1990,5,catholic,6
1990,5,murder,40
1990,5,protestant,1
1990,5,fight,104
1990,5,uterus,2
1990,5,babies,14
1990,5,killed,214
1990,5,radical,4
1990,5,killing,50
1990,5,suck,21
1990,5,butt,38
1990,5,gun,76
1990,5,pecker,2
1990,5,idiot,10
1990,5,criminals,7
1990,5,criminal,12
1990,5,drunk,18
1990,5,balls,14
1990,5,deposit,3
1990,5,bitch,46
1990,5,shit,186
1990,5,snatch,3
1990,5,bitches,4
1990,5,bullshit,28
1990,5,buried,26
1990,5,pot,11
1990,5,welfare,3
1990,5,corruption,3
1990,5,spank,4
1990,5,abuse,16
1990,5,fairy,9
1990,5,gay,19
1990,5,tits,2
1990,5,slut,5
1990,5,porn,2
